Id,Expected
CCCCCCOC(=O)CCC;2453,2
C(N(CP(=O)([O-])[O-])CP(=O)([O-])[O-])P(=O)(O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+];2,2
C1=CC(=CN=C1)CCCO;2,2
COC1=C(C=C(C=C1)CC=C)OC;2,2
C1=CC(=C(C=C1Cl)Cl)OCC(=O)O;9,2
CCCCOCN(C1=C(C=CC=C1CC)CC)C(=O)CCl;1612,2
C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[K+];1379,2
C1=CC=C2C(=C1)C=CC=N2;1389,2
CCCCCCCCN(C)CCCCCCCC;1690,2
CCC(C)(C)C1=CC=C(C=C1)O;2443,2
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C;1374,1
CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;1682,2
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl;39,2
C=CC(=O)NCNC(=O)C=C;2453,2
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5;1379,2
COC1=C(C=C(C=C1)[N+](=O)[O-])N;1373,2
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O;1855,2
C=CC(=O)N;28,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl;2,2
CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)Cl)F;1633,1
CC1CCC(C(C1)O)C(C)C;1383,2
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3)Cl;39,2
C1CC(=O)OC1;1683,1
C1=CC(=CC=C1N)[N+](=O)[O-];27,2
C1CN2CCC1C(C2)NC(=O)C3=CC4=C(C=C3)OCCO4.C(=CC(=O)O)C(=O)O;26,2
C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-];24,2
CC(=O)OC(C)(C)C;2,2
CC1=C(C=C(C=C1)N)N;37,2
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O;1373,1
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F;1648,2
C1CCNC(C1)CCO;2452,2
COS(=O)(=O)C;1858,1
CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C;1385,2
CC(CC1=CC=C(C=C1)OCC(=O)O)NCC(C2=CSC(=N2)C(F)(F)F)O;2451,2
C1C[C@H](CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5;30,2
CCOS(=O)(=O)OCC;1383,2
C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3;1384,2
C/C(=N\OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/SC;33,2
CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C;1389,2
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;1646,2
C1C(O1)CO;23,2
CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C;1631,2
C(CC=O)CC=O;31,2
C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;14,2
CC(C)COC(=O)CCCCC(=O)OCC(C)C;1852,2
CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl;1630,2
C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+];1373,2
CC1=CC(=C(C=C1)N)N;1508,1
C1=CC=C2C(=C1)C3=CC=CC=C3O2;1381,2
C1=C(C(=O)NC(=O)N1)F;1856,1
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;6,2
C(CO)O;24,2
CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3;1378,2
C1COS(=O)(=O)C1;1372,2
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3)Cl;1797,2
CC(C)OC1=CC=CC=C1OC(=O)NC;1375,2
CC(C)(C)OOC(C)(C)C;1852,2
CN(C)C(=S)SSC(=S)N(C)C;1507,1
C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F;1656,2
C1CN2CCC1C(C2)NC(=O)C3=CC4=C(C=C3)OCCO4.C(=CC(=O)O)C(=O)O;24,2
CNCC1=CC=C(C=C1)NC(=O)C2=CNC3=C2C(=O)CCC3;2451,2
CC1(CC/C(=C\C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C;1372,2
CCCCC(CC)COC(=O)C1=CC=CC=C1O;2452,2
C1=C(C=C(C(=C1Cl)O)Cl)Cl;1384,2
CN1CN(C(=S)SC1)C;23,2
C1CCCCCC(CCCCC1)O;1850,2
CN(C)C=O;38,2
CC(=CCl)C;2453,2
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;1857,1
CNC(=O)CSP(=S)(OC)OC;5,2
CC1=CC(=C(C=C1N=NC2=CC=C(C=C2)S(=O)(=O)[O-])OC)N=NC3=CC=C(C=C3)OC.[Na+];1857,2
COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl;1639,2
C[N+]1(CCCCC1)C.[Cl-];1389,2
CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3;1856,2
COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl.Cl;1797,1
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2;1643,2
CN(C)N;2452,2
C(CI)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;28,2
C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O;1856,2
CCCOC(=O)NCCCN(C)C.Cl;1372,2
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C;1385,2
CC(C)NC1=NC(=NC(=N1)OC)NC(C)C;1383,2
CCCCCCC(=O)C1=CC=CC=C1;1856,2
CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC;13,2
C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2];1619,2
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C;1377,2
[O-]Cl=O.[Na+];1384,2
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl;26,2
CCN(CC1=CN=CC=C1)C(=O)C2=C(C(=CC=C2)Cl)[C@]3(C4=C(C=CC(=C4)Cl)N(C3=O)CC5=C(C=C(C=C5)OC)OC)C.Cl;2447,2
CCCCC(CC)CN1C(=O)C2C3CC(C2C1=O)C=C3;1625,2
C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-];1640,2
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-];1385,2
C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N;38,2
C1(=C(C(=NC(=C1Cl)Cl)Cl)Cl)Cl;1383,2
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O;1380,2
C(CO)CBr;1377,2
CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O;2447,2
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C;1690,2
CCCCCCCCCCCCN1CCCC1=O;1375,2
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5;1681,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl;27,2
CC1=C(S(=O)(=O)CCS1(=O)=O)C;1384,2
C(C(=O)O)O;1857,2
C1=CC=C2C(=C1)N=C(S2)SCSC#N;1509,1
CO;1658,2
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl;1620,2
CCCCC(CC)CN1C(=O)C2C3CC(C2C1=O)C=C3;8,2
C1CC2CC(CC1N2C3=NC=CC=N3)NCC(=O)N4CC(C[C@H]4C#N)(F)F;1682,2
CC1=CC(=O)CC(C1)(C)C;31,2
COC(=O)[C@]12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl;22,2
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O;1389,2
COC(=O)C1=CC=CC=C1C(=O)O;1620,2
CC1=CC=C(C=C1)[N+](=O)[O-];1386,2
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC;1689,1
CCCCCCCCCC;30,2
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C;32,2
C[As](=O)(C)O;1375,2
CC(C)(C)OOC(=O)C1=CC=CC=C1;1375,2
CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C;1613,2
CC1=C(C2=CC=CC=C2N1CCCCC(=O)O)C3=CN=CC=C3;33,2
CCCC1=CC=CC=C1;1383,2
C1=CC=C(C=C1)NC(=O)N;2,2
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N;1636,2
CCCCCCCCCCCCN1CCCC1=O;2,2
CNC(=S)[S-].O.O.[Na+];6,2
CCC[C@@H](C(=O)OCC)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O;2453,2
COP(=O)(OC)OC(C(Cl)(Cl)Br)Br;1852,1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O.[Na+];38,2
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+];39,2
COC(CC1=CC=CC=C1)OC;2453,2
CN(C)C(=O)NC1(CCN(CC1)CC[C@]2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)F)F)C5=CC=CC=C5.Cl;2,2
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C;1626,2
CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl;1388,2
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F;1383,1
CNC(=S)[S-].O.O.[Na+];19,2
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C;1641,2
C1=CC=C(C=C1)NC2=CC=CC=C2;1621,2
C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F;2452,2
CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl;1613,2
C(CCCC(=O)O)CCCC(=O)O;2,2
C1=CC(=S)N(C=C1)[O-].[Na+];27,2
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C;1688,2
C1=CC=C2C=C3C=CC=CC3=CC2=C1;1383,2
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C;1856,1
CC(C)(CO)N;1377,2
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O;1641,2
CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O;1510,2
C1=C(C=C(C(=C1C(=O)O)Cl)N)Cl;39,2
C1=CC(=CN=C1)C(=O)NN;26,2
C1=CC=C(C=C1)NC2=CC=CC=C2N;1680,2
C1CNC(=S)N1;1612,2
C1CC=CCCC=CCCC=C1;1375,2
CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)O.C(CO)N(CCO)CCO;1383,2
CS(=O)(=O)NC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-];25,2
COC1=C(C=C(C=C1)/C(=C/C(=O)N2CCOCC2)/C3=CC=C(C=C3)Cl)OC;1647,2
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl;16,2
CC1=CC=C(C=C1)N(C)C;25,2
COC1=C(C=CC(=C1C(=O)O)Cl)Cl;2,2
CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C;1682,1
CCCCCCCCCCCC(=O)O;2,2
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC;1642,2
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F;1383,2
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N;32,2
CC(C)(C1=COC(=C1)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC4=C2CCC4)O;2453,2
CC1=C(C=CC(=C1)Cl)OCC(=O)[O-].[Na+];2,2
C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F;38,1
CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1;36,2
CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;4,2
C1=CC=C2C=C(C=CC2=C1)N;30,2
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl;35,2
CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)COC;1372,2
CC1=C(C(=C(C=C1)C)O)C;1380,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O;1850,1
CCCCCC/C(=C\C1=CC=CC=C1)/C=O;38,2
COC1=C(C=CC(=C1C(=O)O)Cl)Cl;1623,2
CC(C(=O)O)(Cl)Cl;33,2
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F;1616,2
C1=CC(=CC=C1CC2=CC=C(C=C2)N)N;1848,2
C1CN2CCC1C(C2)NC(=O)C3=CC4=C(C=C3)OCCO4.C(=CC(=O)O)C(=O)O;1797,2
CCNC1=NC(=NC(=N1)Cl)NC(C)C;1624,2
CC(C)(C1=COC(=C1)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC4=C2CCC4)O;1380,2
CC1=C(C(=C(C(=C1F)F)COC(=O)[C@H]2[C@H](C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F;24,2
CCNC1=CC=CC=C1;40,2
C=CC(=O)N;1683,1
C1=CC=C(C=C1)/C=C/C=O;2452,2
CCN(CC)CCNC1=C2C(=C(C=C1)CNC=O)SC3=C(C2=O)C=C(C=C3)OC;1848,2
C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5;27,2
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O;1378,2
B(O)(O)O;30,2
C[C@H](C(=O)O)OC1=C(C=C(C=C1)Cl)Cl;1372,2
CCN1C(=CC(=N1)CC2=CC=CC=C2)C3CCN(CC3)C[C@H]4C[C@@H](C[C@@H]4C5=CC(=CC=C5)F)N(C)[C@H](C(C)C)C(=O)O;1797,2
CC1=NN(C(=C1/C=N/OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C;31,2
COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC;2304,2
CN(C)NC(=O)CCC(=O)O;1389,2
CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl;1855,2
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl;1649,2
COCCCOCCCOCC=C;1377,2
CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl;34,2
C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl;1375,2
C1C=CCC2C1C(=O)N(C2=O)SC(C(Cl)Cl)(Cl)Cl;1619,2
C1=CC(=C(C(=C1)Cl)C#N)Cl;1382,2
CCCCCCCCC(=O)C;2452,2
C(CO)N(CCO)CCO;2453,2
[2H]C1(C([N+]2=CC=CC=C2C3=CC=CC=[N+]31)([2H])[2H])[2H].[Br-].[Br-];1624,2
CCOCCOCCO;2452,2
C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;2447,2
C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O;1384,2
CN(C)P(=O)(N(C)C)N(C)C;2452,2
CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl;1637,2
C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl;1683,2
B(O)(O)O;2451,2
COS(=O)(=O)C;25,2
C(C(CCl)O)S(=O)(=O)[O-].[Na+];2,2
CCCCN1C(=O)[C@H](NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)[C@@H](C5CCCCC5)O.Cl;30,2
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];1621,2
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+];1374,2
CC1=CC(=C(C=C1)C)C;35,2
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl;1855,2
CC(C)C1=CC(=CC=C1)C(C)C;24,2
CCNC1=NC(=NC(=N1)Cl)NC(C)C;1640,2
CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.C(=C/C(=O)O)\C(=O)O;1389,2
CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C2=CC(=CC=C2)C(F)(F)F;1384,2
CCCCOCN(C1=C(C=CC=C1CC)CC)C(=O)CCl;2453,2
C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O;2,2
CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F;8,2
CCCC[Sn](CCCC)(CCCC)Cl;1690,1
CC(C)OC1=CC=CC=C1OC(=O)NC;1658,2
CC1=NOC(=C1)COC2=C(C=C(C=C2)Cl)CNC3=C4C(=NC=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)C(=O)NC)N)O;37,2
C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl;1379,2
CC(C)OC1=CC=CC=C1OC(=O)NC;1625,2
CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC;1626,2
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC;2452,2
C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl;1628,2
CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-];32,2
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC;21,2
CCCCN1C(=O)[C@H](NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)[C@@H](C5CCCCC5)O.Cl;33,2
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC;38,1
CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C=CC(=C2)F)[N-]S(=O)(=O)C3=CC=CC4=C3N=CC=C4.[Na+];1381,2
C(Cl)(Cl)Cl;1379,2
COC(=O)C1=CC(=CC=C1)C(=O)OC;32,2
C1C2=CC=CC=C2C3=C1C=C(C=C3)O;2453,2
C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3;23,2
CNC(=S)[S-].O.O.[Na+];1628,2
CC(=O)CC(C)(C)O;1378,2
CCCCOC(=O)C1=CC=C(C=C1)O;1376,1
C(CO)CBr;1382,2
C1=CC=C(C=C1)C2=CC=CC=C2O;9,2
C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl;1377,2
CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O;1855,2
C(CCCC(=O)O)CCCC(=O)O;1797,2
C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3];2,2
CCC(C)C(=O)OC;2453,2
C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5;1683,2
CCOC(=O)COC1=C(C=C(C(=C1)N2C(=O)C(=C(C=N2)C(F)(F)F)C)F)Cl;38,2
CC(=O)NC;38,2
CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C;1508,2
CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C)OC(=O)C;1377,2
CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl;6,2
C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F;1385,2
CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-];11,2
C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(=O)O;1383,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O;1385,2
CCCCC(CC)CO;34,2
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC;29,2
C/C(=N\OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/SC;1373,2
CC1=CC(=C(C(=C1C(=O)OC)O)C)O;1850,2
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C;1380,2
CCCCC=O;38,2
CCCC[Sn](CCCC)(CCCC)Cl;1683,2
CN(C)NC(=O)CCC(=O)O;1857,2
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(=O)O;1383,2
C1=CC(=CC=C1N)[N+](=O)[O-];23,2
C1CC(CCC1NC2=NC=NC3=C2C=NN3)OC[C@@H](C4=CC=CC=C4F)F;2446,2
CC(CN(CCN(CC(C)O)CC(C)O)CC(C)O)O;34,2
CC(=O)O[C@H]1[C@H]([C@@H]2[C@]([C@H](CCC2(C)C)O)([C@@]3([C@@]1(O[C@@](CC3=O)(C)C=C)C)O)C)O;1852,2
CN(C)C;2,2
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];1619,2
C1CC1NC2=NC(=NC(=N2)N)N;32,2
C1=CC(=CN=C1)C(=O)O;29,2
CC(C)C1=C2C(=CC(=C1)OC)S(=O)(=O)N(C2=O)COC3=CC(=O)N4C=CC=C(C4=N3)OCCN5CCCCC5;1388,2
C[C@H]1[C@@H](SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl;1636,1
C([C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+];1797,2
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC;1855,2
CCCCCCCCCCOS(=O)(=O)[O-].[Na+];1852,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O;1374,1
CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O;34,2
C(=O)(C(Cl)(Cl)Cl)[O-].[Na+];1389,2
C=CCC1=CC2=C(C=C1)OCO2;1797,2
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O;1508,1
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl;1687,2
C(=O)(C(Cl)(Cl)Cl)[O-].[Na+];1388,2
C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl;23,2
CC(C)(CO)N;35,2
C1=CC=C(C(=C1)C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl;2451,2
CCCCOC(=O)C1=CC=C(C=C1)O;1384,1
CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4;1686,2
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl;39,2
CC(C)CCOC(=O)C;26,2
CN1C=NC2=C1C(=O)NC(=O)N2C;29,2
C([C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+];1389,2
CCC(C)N1C(=O)C(=C(NC1=O)C)Br;20,2
CC(=O)O[Hg]C1=CC=CC=C1;1858,1
CCCCCCC(=O)O;37,2
CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O;3,2
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F;1640,2
CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O;2451,2
COP(=O)(C(C(Cl)(Cl)Cl)O)OC;3,2
CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O;1373,1
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2;37,2
CCCCOCN(C1=C(C=CC=C1CC)CC)C(=O)CCl;1622,2
C1=CC=C(C(=C1)O)Cl;1848,2
C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl;1389,2
CCN1C(=CC(=N1)CC2=CC=CC=C2)C3CCN(CC3)C[C@H]4C[C@@H](C[C@@H]4C5=CC(=CC=C5)F)N(C)[C@H](C(C)C)C(=O)O;27,2
CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl;1638,2
CNC(=O)OC1=CC=CC(=C1)N=CN(C)C.Cl;22,2
C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl;27,2
COC1=CC(=NC(=N1)SC2=C(C(=CC=C2)Cl)C(=O)[O-])OC.[Na+];1656,2
CCC(C)OC(=O)N1CCCCC1CCO;1646,2
COC1=CC=CC=C1N;1375,2
CCN(CC)C(=O)C1=CC=CC(=C1)C;1384,2
CC1=NC(=CC=C1)C;1852,2
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3)Cl;34,2
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl;24,2
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F;7,2
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C;1625,2
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N;16,2
CCC(=C1C(=O)CC(CC1=O)C(=O)[O-])[O-].[Ca+2];1628,2
CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C;1650,2
